,human,mouse
REACTOME_PURINE_CATABOLISM,0.000173692,0.052038952
REACTOME_GLUCOSE_TRANSPORT,0.112646121,0.194019919
REACTOME_FRS2_MEDIATED_CASCADE,0.068327498,0.117194838
REACTOME_METABOLISM_OF_RNA,0.08211424,-0.284450011
REACTOME_MITOTIC_G1_G1_S_PHASES,-0.002677079,0.127220804
REACTOME_PI_3K_CASCADE,0.038923181,0.175516193
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR,0.007380959,0.052506884
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE,0.002180462,-0.115926887
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX,0.041905514,0.212752166
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1,0.024460283,0.095623016
REACTOME_MITOTIC_M_M_G1_PHASES,-0.026647119,-0.063724776
REACTOME_MYOGENESIS,0.047894953,0.16952382
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE,0.035948511,0.134524834
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE,0.044262339,-0.008103294
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,0.025962412,-0.033462287
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS,0.050701483,-0.003119821
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS,0.041745154,0.086175118
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,0.063483765,0.124416301
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,0.008303532,-0.065588445
REACTOME_GPCR_LIGAND_BINDING,0.073154753,-0.019238277
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION,-0.005081927,-0.018401624
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,0.039455524,0.210786103
REACTOME_SHC_MEDIATED_CASCADE,0.04103271,0.08427472
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,0.011658766,0.003378812
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,-0.000249071,0.049170479
REACTOME_MITOTIC_G2_G2_M_PHASES,0.04411928,0.062765101
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK,-0.01366107,0.114539186
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,0.055788262,0.236460352
REACTOME_DNA_REPAIR,-0.045334783,-0.194405519
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,0.044256281,0.10977245
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS,-0.047079294,-0.004705141
REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS,0.02829758,0.123729165
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.066239619,0.233872322
REACTOME_CHROMOSOME_MAINTENANCE,-0.00515287,-0.110587319
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,0.019227753,-0.131659192
REACTOME_L1CAM_INTERACTIONS,0.006400774,0.130788019
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING,0.005180379,0
REACTOME_SIGNALING_BY_ILS,-0.02027262,0.290418586
REACTOME_NETRIN1_SIGNALING,0.044147923,0.053970775
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,0.067485797,0.24065096
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,0.059146475,0.180896483
REACTOME_SIGNAL_TRANSDUCTION_BY_L1,0.041965949,0.192312961
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM,0.012339933,0.10759559
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,0.097642249,0.123822557
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS,0.002588651,0
REACTOME_RNA_POL_I_PROMOTER_OPENING,0.026367536,-0.108834211
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS,0.002588651,0
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT,0,0
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING,0.050186544,0.015139679
REACTOME_RECYCLING_PATHWAY_OF_L1,0.020949526,0.196059428
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,0.055025161,0.05583202
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,0.00820065,-0.133418524
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.067659973,0.283415444
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX,-0.004156791,-0.105651769
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,0.051072826,0.125924409
REACTOME_IL1_SIGNALING,0.005498491,0.172587126
REACTOME_GLOBAL_GENOMIC_NER_GG_NER,0.023232002,0.130099352
REACTOME_CGMP_EFFECTS,0.015193486,0.103701817
REACTOME_REGULATION_OF_SIGNALING_BY_CBL,0.036276368,0.121539504
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION,0.031292805,0.215901234
REACTOME_CALNEXIN_CALRETICULIN_CYCLE,0.091283208,0.235390124
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP,0.0643955,0.132589957
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS,0,0
REACTOME_NEPHRIN_INTERACTIONS,0.040517364,0.198763431
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING,0.024595681,0.093816263
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,0.037269962,0.108654054
REACTOME_PLATELET_HOMEOSTASIS,0.018413177,0.063518995
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,0.083700696,0.241543173
REACTOME_PLATELET_SENSITIZATION_BY_LDL,0.084453933,0.091514889
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,0.052532668,-0.01714795
REACTOME_IL_RECEPTOR_SHC_SIGNALING,0.061601187,0.132829336
REACTOME_RAP1_SIGNALLING,0.042720137,0.077415629
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,0.058033069,0.151327822
REACTOME_SIGNAL_REGULATORY_PROTEIN_SIRP_FAMILY_INTERACTIONS,0.036427122,0.171180162
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,0.052597477,-0.060186084
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION,0.099771542,0.15770744
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION,0.051404184,0.118801538
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS,0.002588651,0
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1,0.053782728,0.108170848
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS,0.053785663,-0.017245625
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1,0.022703613,0.122223738
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX,0.027976385,0.12986858
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,0.028179658,0.145397669
REACTOME_CIRCADIAN_CLOCK,-0.022348541,-0.082247354
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION,0.037463366,0.163034556
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,0.002862729,0.147623921
REACTOME_REGULATION_OF_IFNG_SIGNALING,0.049648452,0.060395383
REACTOME_GABA_A_RECEPTOR_ACTIVATION,0.007778273,0
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.010707203,0.118815019
REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS,0.024221686,-0.028430084
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION,0.049932503,0.039917612
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION,-0.029139583,-0.125541272
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY,0.026548633,0.122463314
REACTOME_GABA_B_RECEPTOR_ACTIVATION,0.000880148,-0.014465471
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10,0.013771425,0.086729939
REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP,0.069394411,0.091645703
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,0.055232943,0.248895403
REACTOME_IRON_UPTAKE_AND_TRANSPORT,0.006105893,-0.096835338
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP,0.041707191,0.167511367
REACTOME_INTERFERON_GAMMA_SIGNALING,0.060932511,0.104925621
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION,0.052061565,0.095211188
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,-0.017199285,0.087576011
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON,0.074117175,0.007253103
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,0.130385508,0.287373581
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,0.055420878,0.145031697
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,0.059711626,0.124101273
REACTOME_GABA_RECEPTOR_ACTIVATION,-0.015688993,-0.010318064
REACTOME_KINESINS,0.05426006,0.17000022
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,0.051215258,0.138385258
REACTOME_REGULATION_OF_IFNA_SIGNALING,0.048159675,0.057200273
REACTOME_INTERFERON_SIGNALING,-0.013021104,0.008508472
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING,-0.019085872,-0.208809963
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE,-0.02309758,-0.123557175
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,0.042680322,0.015774145
REACTOME_DSCAM_INTERACTIONS,0.032280604,0.008524481
REACTOME_ION_CHANNEL_TRANSPORT,0.132350197,0.286970213
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0,0.012192542,0.097281515
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX,0.066769301,0.04983153
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS,-0.024146264,-0.187058049
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,0.014965408,0.059589713
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT,0.017117098,-0.014297368
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,0.048817454,0.156943372
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,-0.017528817,0.174337053
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,-0.002394193,-0.207536858
REACTOME_MEIOTIC_RECOMBINATION,0.001386777,-0.025242369
REACTOME_IL_2_SIGNALING,0.056139113,0.173202967
REACTOME_IL_6_SIGNALING,0.049384264,0.176522853
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,0.055570609,0.162010481
REACTOME_SIGNALING_BY_NOTCH,-0.005886016,-0.010128879
REACTOME_LAGGING_STRAND_SYNTHESIS,0.059565739,0.057871608
REACTOME_INTRINSIC_PATHWAY,0.020631797,0.016751792
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1,0.063281649,0.099631272
REACTOME_ETHANOL_OXIDATION,0.007331972,0
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,0.0687,0.071950883
REACTOME_DNA_REPLICATION,-0.011606984,-0.056397091
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_,0.027354389,0.125933269
REACTOME_PKB_MEDIATED_EVENTS,0.034946822,-0.083611136
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION,0.076695924,0.079542735
REACTOME_METABOLISM_OF_CARBOHYDRATES,0.012313151,-0.053323564
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS,0.03845318,0.010876131
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,0.162619112,-0.015254923
REACTOME_SIGNAL_ATTENUATION,0.103685888,0.164966565
REACTOME_PURINE_METABOLISM,-0.019130722,0.104309146
REACTOME_SOS_MEDIATED_SIGNALLING,0.066047502,0.146406275
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,0.06938506,0.05199855
REACTOME_APOPTOSIS,-0.057225536,0.147101607
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT,0.078382034,0.170374817
REACTOME_HEMOSTASIS,0.028884125,0.185041629
REACTOME_INFLUENZA_LIFE_CYCLE,0.088384358,-0.259977444
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION,0.089276627,-0.287259328
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY,0.04121343,0.158599003
REACTOME_HIV_INFECTION,0.00366163,-0.120686033
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS,0.057045747,0.19810588
REACTOME_HIV_LIFE_CYCLE,-0.03334175,-0.206683137
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,0.009530957,0.011934246
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE,0.039571134,0.03160372
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,-0.028428351,-0.107757709
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION,0.033704106,0.005622875
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_,0.012739801,-0.113682273
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX,0.011680982,-0.012236329
REACTOME_RAF_MAP_KINASE_CASCADE,0.035456101,0.113300349
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,0.020586595,0.01861787
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE,-0.044927876,-0.186415099
REACTOME_SHC_MEDIATED_SIGNALLING,0.072477003,0.116432699
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,-0.001000391,0.030096409
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,-0.015859658,-0.082263388
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,0.003229918,-0.116337992
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,0.041246312,0.056769363
REACTOME_UNWINDING_OF_DNA,0.009355738,-0.025684593
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,0.005638662,-0.113176969
REACTOME_GLUCURONIDATION,0.010053664,0
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C,-0.007304836,-0.113711978
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE,-0.030318791,-0.130215635
REACTOME_INNATE_IMMUNE_SYSTEM,-0.00770972,-0.039479868
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,0.051739155,0.220314202
REACTOME_MITOTIC_PROMETAPHASE,-0.007899387,0.080116553
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,0.016186994,-0.077813754
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,-0.016611509,-0.120246902
REACTOME_LIPOPROTEIN_METABOLISM,0.100922545,0.140280142
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,0.021469022,0.027014726
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS,0.056837843,0.008398266
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT,0.084840459,0.091085695
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,-0.008654918,-0.158286429
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE,0.068735948,0.154076901
REACTOME_ACTIVATED_TLR4_SIGNALLING,-0.033777129,-0.135711508
REACTOME_IMMUNE_SYSTEM,0.011608446,0.347099824
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION,0,0
REACTOME_PHOSPHORYLATION_OF_THE_APC_C,0.062202303,0.154457644
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,0.0236719,0.095893925
REACTOME_INTEGRATION_OF_PROVIRUS,0.044401378,-0.002267743
REACTOME_GLUTATHIONE_CONJUGATION,0.021485826,0.064285265
REACTOME_COMPLEMENT_CASCADE,0.021795807,0.016013955
REACTOME_PHASE_II_CONJUGATION,0.023391265,0.110967179
REACTOME_MTORC1_MEDIATED_SIGNALLING,0.054041331,-0.020333148
REACTOME_TOLL_RECEPTOR_CASCADES,-0.028626171,-0.048146136
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,0.056998775,0.019582344
REACTOME_GLUCOSE_METABOLISM,0.019267087,-0.075218282
REACTOME_RNA_POL_III_CHAIN_ELONGATION,0.061959345,0.034890083
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,0.040420358,0.085186279
REACTOME_ADAPTIVE_IMMUNE_SYSTEM,0.019695363,0.304089554
REACTOME_NOD1_2_SIGNALING_PATHWAY,0.072313093,0.210905271
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,-0.03640814,0.293054518
REACTOME_MEIOTIC_SYNAPSIS,0.037942862,0.019315316
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.071146247,0.329052853
REACTOME_THE_NLRP3_INFLAMMASOME,0.076576865,0.032281872
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,0.005434774,0.268028224
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX,0.088264958,-0.279896979
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING,0.059467464,0.191686372
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,-0.030594954,-0.043237141
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS,0.026811688,0
REACTOME_INFLAMMASOMES,0.067205843,0.095304548
REACTOME_POTASSIUM_CHANNELS,0.080164648,0.14615746
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.06347437,0.119705482
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS,0.085345725,0.130870243
REACTOME_AMYLOIDS,0.573559689,0.037991543
REACTOME_PACKAGING_OF_TELOMERE_ENDS,0.052980091,0.010229847
REACTOME_TELOMERE_MAINTENANCE,0.033245147,-0.034183905
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.031476576,0.145960139
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND,0.045992027,0.032130517
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,0,0
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,0.015350986,-0.093510727
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,0.002588651,0.016013955
REACTOME_EXTENSION_OF_TELOMERES,0.071031524,0.077321309
REACTOME_G2_M_CHECKPOINTS,0.046306677,0.063857137
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,0.007331972,0
REACTOME_S_PHASE,-0.026186291,-0.110626014
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21,-0.013565789,-0.109182432
REACTOME_TRYPTOPHAN_CATABOLISM,0,0
REACTOME_DNA_STRAND_ELONGATION,0.06273279,0.064374794
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY,0.050351148,0.035490655
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION,0.011019795,0
REACTOME_CHOLESTEROL_BIOSYNTHESIS,0.033717056,0.04432154
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION,0,0
REACTOME_GAP_JUNCTION_TRAFFICKING,0.064797748,0.091252136
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION,0,0
REACTOME_METABOLISM_OF_PORPHYRINS,0.022564516,0.109667886
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION,0,0
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,-0.004471613,-0.095433787
REACTOME_SIGNALING_BY_FGFR,0.001713187,-0.033285204
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE,0,0
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION,0,0
REACTOME_GAP_JUNCTION_ASSEMBLY,0,0
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,0.056616954,0.132966637
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION,0.031992323,0.056301198
REACTOME_PYRIMIDINE_METABOLISM,0.049526331,0.091558736
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.032703179,0.003757239
REACTOME_PI3K_CASCADE,0.469556371,-0.077311752
REACTOME_APOPTOTIC_EXECUTION_PHASE,0.021649989,0.127765178
REACTOME_SHC_RELATED_EVENTS,0.182064202,0.122923761
NABA_COLLAGENS,-0.017503065,-0.01180546
NABA_ECM_GLYCOPROTEINS,0.113630125,0.177814711
NABA_ECM_REGULATORS,0.015641687,0.102004818
NABA_ECM_AFFILIATED,0.058426883,0.117127164
NABA_PROTEOGLYCANS,0.004485451,0.099184782
NABA_SECRETED_FACTORS,0.346925159,0.126384881
NABA_CORE_MATRISOME,0.086959337,0.223027384
NABA_MATRISOME_ASSOCIATED,0.214536861,0.120409879
NABA_BASEMENT_MEMBRANES,-0.001004907,0.029083906
NABA_MATRISOME,0.168677315,0.086085195
